BEGIN
                 fact_ref                 |      kind       |                                 file                                 | line |               symbol_name               |    class_name    |   caller_class   |               caller_name               |                 method                  |                                                                                                                      description                                                                                                                       |          run_id          
 6f0ae5a318b2e98d64cdd2824b16e5f2967c1fdf | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  247 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: log (functions/src/modules/core/modules/access/services/access.service.ts:247)                                                                       | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|log|createAccess|'pincodeId',pincodeId|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 247, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "log", "module": "core", "evidence": {"line": 247, "name": "log", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": ["'pincodeId'", "pincodeId"], "submodule": "access", "callerName": "createAccess", "expression": "log", "callerClass": "OSKAccessService", "calleeSymbol": "log", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationLine": 53, "calleeExpression": "log", "declarationClass": null, "resolutionStatus": "resolved", "declarationMethod": null, "aliasedCalleeSymbol": "unknown", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": "firebase-functions/logger"}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "log", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationLine": 53, "calleeExpression": "log", "declarationClass": null, "resolutionStatus": "resolved", "declarationMethod": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": "firebase-functions/logger"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 73d6a933e523a86297c93d2f6a9691ceff3f4394 | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  157 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKSupplierStaffAccessService.setupSupplierStaffAccess (functions/src/modules/core/modules/access/services/access.service.ts:157)                    | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKSupplierStaffAccessService.setupSupplierStaffAccess|createAccess|accessOptions,authorizedDoors,supplierId,supplierData.name,accessId|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 157, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKSupplierStaffAccessService.setupSupplierStaffAccess", "module": "core", "evidence": {"line": 157, "name": "setupSupplierStaffAccess", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": ["accessOptions", "authorizedDoors", "supplierId", "supplierData.name", "accessId"], "submodule": "access", "callerName": "createAccess", "expression": "OSKSupplierStaffAccessService.setupSupplierStaffAccess", "callerClass": "OSKAccessService", "calleeSymbol": "setupSupplierStaffAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/supplier/modules/supplierStaff/services/supplier_staff_access.service.ts", "declarationLine": 29, "calleeExpression": "OSKSupplierStaffAccessService.setupSupplierStaffAccess", "declarationClass": "OSKSupplierStaffAccessService", "resolutionStatus": "resolved", "declarationMethod": "setupSupplierStaffAccess", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "setupSupplierStaffAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/supplier/modules/supplierStaff/services/supplier_staff_access.service.ts", "declarationLine": 29, "calleeExpression": "OSKSupplierStaffAccessService.setupSupplierStaffAccess", "declarationClass": "OSKSupplierStaffAccessService", "resolutionStatus": "resolved", "declarationMethod": "setupSupplierStaffAccess", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 780a2e4ec2bc5b010d99a6262b096d53188fad5e | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  231 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKAccessUtilsService.generateAccessId (functions/src/modules/core/modules/access/services/access.service.ts:231)                                    | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKAccessUtilsService.generateAccessId|createAccess||#2", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 231, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKAccessUtilsService.generateAccessId", "module": "core", "evidence": {"line": 231, "name": "generateAccessId", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": [], "submodule": "access", "callerName": "createAccess", "expression": "OSKAccessUtilsService.generateAccessId", "callerClass": "OSKAccessService", "calleeSymbol": "generateAccessId", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access_utils.service.ts", "declarationLine": 58, "calleeExpression": "OSKAccessUtilsService.generateAccessId", "declarationClass": "OSKAccessUtilsService", "resolutionStatus": "resolved", "declarationMethod": "generateAccessId", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "generateAccessId", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access_utils.service.ts", "declarationLine": 58, "calleeExpression": "OSKAccessUtilsService.generateAccessId", "declarationClass": "OSKAccessUtilsService", "resolutionStatus": "resolved", "declarationMethod": "generateAccessId", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 7adfab0e3bab647c0c3881f2c9509976b8f48398 | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  284 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKAccessUtilsService.checkIsMainAccess (functions/src/modules/core/modules/access/services/access.service.ts:284)                                   | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKAccessUtilsService.checkIsMainAccess|createAccess|{\n                ...accessOptions,\n                buildingId,\n                userId,\n            }|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 284, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKAccessUtilsService.checkIsMainAccess", "module": "core", "evidence": {"line": 284, "name": "checkIsMainAccess", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": ["{\n                ...accessOptions,\n                buildingId,\n                userId,\n            }"], "submodule": "access", "callerName": "createAccess", "expression": "OSKAccessUtilsService.checkIsMainAccess", "callerClass": "OSKAccessService", "calleeSymbol": "checkIsMainAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access_utils.service.ts", "declarationLine": 148, "calleeExpression": "OSKAccessUtilsService.checkIsMainAccess", "declarationClass": "OSKAccessUtilsService", "resolutionStatus": "resolved", "declarationMethod": "checkIsMainAccess", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "checkIsMainAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access_utils.service.ts", "declarationLine": 148, "calleeExpression": "OSKAccessUtilsService.checkIsMainAccess", "declarationClass": "OSKAccessUtilsService", "resolutionStatus": "resolved", "declarationMethod": "checkIsMainAccess", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 7f4083473ee57d4218b57efa7eabc72c776bcca4 | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  181 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKSupplierStaffAccessService.createOrUpdateSupplierStaffAccess (functions/src/modules/core/modules/access/services/access.service.ts:181)           | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKSupplierStaffAccessService.createOrUpdateSupplierStaffAccess|createAccess|{\n                    supplierId,\n                    staffId,\n                    staffFirstName: staffData.firstName,\n                    staffLastName: staffData.lastName,\n                    buildingId,\n                },newAccess|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 181, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKSupplierStaffAccessService.createOrUpdateSupplierStaffAccess", "module": "core", "evidence": {"line": 181, "name": "createOrUpdateSupplierStaffAccess", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": ["{\n                    supplierId,\n                    staffId,\n                    staffFirstName: staffData.firstName,\n                    staffLastName: staffData.lastName,\n                    buildingId,\n                }", "newAccess"], "submodule": "access", "callerName": "createAccess", "expression": "OSKSupplierStaffAccessService.createOrUpdateSupplierStaffAccess", "callerClass": "OSKAccessService", "calleeSymbol": "createOrUpdateSupplierStaffAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/supplier/modules/supplierStaff/services/supplier_staff_access.service.ts", "declarationLine": 49, "calleeExpression": "OSKSupplierStaffAccessService.createOrUpdateSupplierStaffAccess", "declarationClass": "OSKSupplierStaffAccessService", "resolutionStatus": "resolved", "declarationMethod": "createOrUpdateSupplierStaffAccess", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "createOrUpdateSupplierStaffAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/supplier/modules/supplierStaff/services/supplier_staff_access.service.ts", "declarationLine": 49, "calleeExpression": "OSKSupplierStaffAccessService.createOrUpdateSupplierStaffAccess", "declarationClass": "OSKSupplierStaffAccessService", "resolutionStatus": "resolved", "declarationMethod": "createOrUpdateSupplierStaffAccess", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                                                                                                                                                                                                                     | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 8f9002cc9d90aaceb70cd15db545f69f6436bdb5 | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  250 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKBuildingAccessService.createOrUpdateBuildingAccessForStaffOrNonAppUser (functions/src/modules/core/modules/access/services/access.service.ts:250) | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKBuildingAccessService.createOrUpdateBuildingAccessForStaffOrNonAppUser|createAccess|nonAppUserId,buildingId,newAccess|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 250, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKBuildingAccessService.createOrUpdateBuildingAccessForStaffOrNonAppUser", "module": "core", "evidence": {"line": 250, "name": "createOrUpdateBuildingAccessForStaffOrNonAppUser", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": ["nonAppUserId", "buildingId", "newAccess"], "submodule": "access", "callerName": "createAccess", "expression": "OSKBuildingAccessService.createOrUpdateBuildingAccessForStaffOrNonAppUser", "callerClass": "OSKAccessService", "calleeSymbol": "createOrUpdateBuildingAccessForStaffOrNonAppUser", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/building/modules/building_accesses/services/building_access.service.ts", "declarationLine": 43, "calleeExpression": "OSKBuildingAccessService.createOrUpdateBuildingAccessForStaffOrNonAppUser", "declarationClass": "OSKBuildingAccessService", "resolutionStatus": "resolved", "declarationMethod": "createOrUpdateBuildingAccessForStaffOrNonAppUser", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "createOrUpdateBuildingAccessForStaffOrNonAppUser", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/building/modules/building_accesses/services/building_access.service.ts", "declarationLine": 43, "calleeExpression": "OSKBuildingAccessService.createOrUpdateBuildingAccessForStaffOrNonAppUser", "declarationClass": "OSKBuildingAccessService", "resolutionStatus": "resolved", "declarationMethod": "createOrUpdateBuildingAccessForStaffOrNonAppUser", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | core   | access    | service_method  | functions/src/modules/core/modules/access/services/access.service.ts |  115 | createAccess | service_method in core/access: createAccess -- returns: Promise<{ accessId: string; pincodeId: string | null; }> (functions/src/modules/core/modules/access/services/access.service.ts:115)                                             | {"id": "service_method|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKAccessService|createAccess|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 115, "repo": "firebase-oskey-dev", "type": "service_method", "runId": "20260911_080454-00e1d9fd", "value": "OSKAccessService.createAccess", "method": "createAccess", "module": "core", "symbol": "createAccess", "evidence": {"line": 115, "isAsync": true, "isStatic": true, "methodName": "createAccess", "returnType": "Promise<{ accessId: string; pincodeId: string | null; }>", "visibility": "public", "serviceName": "OSKAccessService"}, "className": "OSKAccessService", "submodule": "access"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 9cad95b53e4764e6667b1524bd9f9a68b1d5adb1 | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  307 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKPincodeService.addPincodeDocumentsToAccess (functions/src/modules/core/modules/access/services/access.service.ts:307)                             | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKPincodeService.addPincodeDocumentsToAccess|createAccess|newAccess,userId,buildingId,accessOptions|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 307, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKPincodeService.addPincodeDocumentsToAccess", "module": "core", "evidence": {"line": 307, "name": "addPincodeDocumentsToAccess", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": ["newAccess", "userId", "buildingId", "accessOptions"], "submodule": "access", "callerName": "createAccess", "expression": "OSKPincodeService.addPincodeDocumentsToAccess", "callerClass": "OSKAccessService", "calleeSymbol": "addPincodeDocumentsToAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access_pincode.service.ts", "declarationLine": 455, "calleeExpression": "OSKPincodeService.addPincodeDocumentsToAccess", "declarationClass": "OSKPincodeService", "resolutionStatus": "resolved", "declarationMethod": "addPincodeDocumentsToAccess", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "addPincodeDocumentsToAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access_pincode.service.ts", "declarationLine": 455, "calleeExpression": "OSKPincodeService.addPincodeDocumentsToAccess", "declarationClass": "OSKPincodeService", "resolutionStatus": "resolved", "declarationMethod": "addPincodeDocumentsToAccess", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 a71fb42134584e897fc397e2ca26f6ba4c4e8037 | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  137 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKSupplierStaffController.default.getSafe (functions/src/modules/core/modules/access/services/access.service.ts:137)                                | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKSupplierStaffController.default.getSafe|createAccess|supplierId,staffId|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 137, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKSupplierStaffController.default.getSafe", "module": "core", "evidence": {"line": 137, "name": "getSafe", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": ["supplierId", "staffId"], "submodule": "access", "callerName": "createAccess", "expression": "OSKSupplierStaffController.default.getSafe", "callerClass": "OSKAccessService", "calleeSymbol": "getSafe", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/supplier/modules/supplierStaff/controllers/supplier_staff.controller.ts", "declarationLine": 33, "calleeExpression": "OSKSupplierStaffController.default.getSafe", "declarationClass": "OSKSupplierStaffController", "resolutionStatus": "resolved", "declarationMethod": "getSafe", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "getSafe", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/supplier/modules/supplierStaff/controllers/supplier_staff.controller.ts", "declarationLine": 33, "calleeExpression": "OSKSupplierStaffController.default.getSafe", "declarationClass": "OSKSupplierStaffController", "resolutionStatus": "resolved", "declarationMethod": "getSafe", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 ad4c7c249f041df55d0d0d1c40769494a0ce7298 | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  316 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKUserAccessService.createOrUpdateUserAccess (functions/src/modules/core/modules/access/services/access.service.ts:316)                             | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKUserAccessService.createOrUpdateUserAccess|createAccess|{\n                    userId,\n                    userFirstName: userData.publicProfile.firstName,\n                    userLastName: userData.publicProfile.lastName,\n                    buildingId,\n                    buildingName: buildingData.name,\n                    buildingStreetAddress: buildingData.streetAddress,\n                    buildingImageFilename: buildingData.imageFilename,\n                },newAccess|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 316, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKUserAccessService.createOrUpdateUserAccess", "module": "core", "evidence": {"line": 316, "name": "createOrUpdateUserAccess", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": ["{\n                    userId,\n                    userFirstName: userData.publicProfile.firstName,\n                    userLastName: userData.publicProfile.lastName,\n                    buildingId,\n                    buildingName: buildingData.name,\n                    buildingStreetAddress: buildingData.streetAddress,\n                    buildingImageFilename: buildingData.imageFilename,\n                }", "newAccess"], "submodule": "access", "callerName": "createAccess", "expression": "OSKUserAccessService.createOrUpdateUserAccess", "callerClass": "OSKAccessService", "calleeSymbol": "createOrUpdateUserAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/user/modules/user_access/services/user_access.service.ts", "declarationLine": 33, "calleeExpression": "OSKUserAccessService.createOrUpdateUserAccess", "declarationClass": "OSKUserAccessService", "resolutionStatus": "resolved", "declarationMethod": "createOrUpdateUserAccess", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "createOrUpdateUserAccess", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/user/modules/user_access/services/user_access.service.ts", "declarationLine": 33, "calleeExpression": "OSKUserAccessService.createOrUpdateUserAccess", "declarationClass": "OSKUserAccessService", "resolutionStatus": "resolved", "declarationMethod": "createOrUpdateUserAccess", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                      | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 b15ad1e95e0accd3d73f60aaccaef041c3ea407f | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  282 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKUserController.default.getSafe (functions/src/modules/core/modules/access/services/access.service.ts:282)                                         | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKUserController.default.getSafe|createAccess|userId|#1", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 282, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKUserController.default.getSafe", "module": "core", "evidence": {"line": 282, "name": "getSafe", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": ["userId"], "submodule": "access", "callerName": "createAccess", "expression": "OSKUserController.default.getSafe", "callerClass": "OSKAccessService", "calleeSymbol": "getSafe", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/user/controllers/user.controller.ts", "declarationLine": 29, "calleeExpression": "OSKUserController.default.getSafe", "declarationClass": "OSKUserController", "resolutionStatus": "resolved", "declarationMethod": "getSafe", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "getSafe", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/user/controllers/user.controller.ts", "declarationLine": 29, "calleeExpression": "OSKUserController.default.getSafe", "declarationClass": "OSKUserController", "resolutionStatus": "resolved", "declarationMethod": "getSafe", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
 b3565637b121ee28b79a861e84aa0a5f01daa230 | firebase-oskey-dev | core   | access    | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  289 | createAccess | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKAccessUtilsService.generateAccessId (functions/src/modules/core/modules/access/services/access.service.ts:289)                                    | {"id": "call_expression|core|functions/src/modules/core/modules/access/services/access.service.ts|OSKAccessUtilsService.generateAccessId|createAccess||#3", "file": "functions/src/modules/core/modules/access/services/access.service.ts", "line": 289, "repo": "firebase-oskey-dev", "type": "call_expression", "runId": "20260911_080454-00e1d9fd", "value": "OSKAccessUtilsService.generateAccessId", "module": "core", "evidence": {"line": 289, "name": "generateAccessId", "path": "functions/src/modules/core/modules/access/services/access.service.ts", "repo": "firebase-oskey-dev", "runId": "20260911_080454-00e1d9fd", "module": "core", "arguments": [], "submodule": "access", "callerName": "createAccess", "expression": "OSKAccessUtilsService.generateAccessId", "callerClass": "OSKAccessService", "calleeSymbol": "generateAccessId", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access_utils.service.ts", "declarationLine": 58, "calleeExpression": "OSKAccessUtilsService.generateAccessId", "declarationClass": "OSKAccessUtilsService", "resolutionStatus": "resolved", "declarationMethod": "generateAccessId", "aliasedCalleeSymbol": null, "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}, "submodule": "access", "callerName": "createAccess", "callerClass": "OSKAccessService", "calleeSymbol": "generateAccessId", "callerEndLine": 345, "callerStartLine": 115, "declarationFile": "functions/src/modules/core/modules/access/services/access_utils.service.ts", "declarationLine": 58, "calleeExpression": "OSKAccessUtilsService.generateAccessId", "declarationClass": "OSKAccessUtilsService", "resolutionStatus": "resolved", "declarationMethod": "generateAccessId", "callerDeclarationFile": "functions/src/modules/core/modules/access/services/access.service.ts", "declarationModuleSpecifier": null}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 20260911_080454-00e1d9fd | 00e1d9fd568fab1bdcd1ad81e76b40d6b38ad4a3 | 2026-09-11 08:06:19.480772+00 | t
